resnet_model/batch_normalization_3/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_3/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/conv2d_44/kernel/read@GPU-0@(1x1x1024x512)->(1x1x1024x512)	resnet_model/conv2d_44/kernel/read	Identity	GPU-0	1	0	3	(1x1x1024x512)->(1x1x1024x512)	0	1	0
resnet_model/Relu_23@GPU-0@(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )->(64x256x14x14)	resnet_model/Relu_23	Relu	GPU-0	0	168	168	(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )->(64x256x14x14)	1	1	0
resnet_model/batch_normalization_39/moving_mean/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_39/moving_mean/read	Identity	GPU-0	0	2	4	(1024x1)->(1024x1)	0	1	0
resnet_model/batch_normalization_6/moving_mean/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_6/moving_mean/read	Identity	GPU-0	0	2	3	(256x1)->(256x1)	0	1	0
gradients/L2Loss_54_grad/mul@GPU-0@(1001x1)(1x1)->(1001x1)	gradients/L2Loss_54_grad/mul	Mul	GPU-0	0	2	2	(1001x1)(1x1)->(1001x1)	1	1	0
Momentum/update_resnet_model/conv2d_37/kernel/ApplyMomentum@GPU-0@(1x1x1024x256)(1x1x1024x256)(1x1)(int32 1x1 slot 1 slot )(1x1x1024x256)(1x1)->(1x1x1024x256)	Momentum/update_resnet_model/conv2d_37/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	42	42	(1x1x1024x256)(1x1x1024x256)(1x1)(int32 1x1 slot 1 slot )(1x1x1024x256)(1x1)->(1x1x1024x256)	1	1	0
resnet_model/batch_normalization_20/beta/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_20/beta/read	Identity	GPU-0	0	1	1	(128x1)->(128x1)	0	1	0
resnet_model/batch_normalization_44/AssignMovingAvg/sub_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_44/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_31/beta@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_31/beta	VariableV2	GPU-0	1	2	4	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_48/AssignMovingAvg/sub_1@GPU-0@(2048x1)(2048x1)->(2048x1)	resnet_model/batch_normalization_48/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(2048x1)(2048x1)->(2048x1)	1	1	0
gradients/resnet_model/Relu_44_grad/ReluGrad@GPU-0@(64x512x7x7)(64x512x7x7)->(64x512x7x7)	gradients/resnet_model/Relu_44_grad/ReluGrad	ReluGrad	GPU-0	0	126	126	(64x512x7x7)(64x512x7x7)->(64x512x7x7)	1	1	0
resnet_model/conv2d_24/kernel@GPU-0@(no input)->(1x1x512x1024)	resnet_model/conv2d_24/kernel	VariableV2	GPU-0	0	2	3	(no input)->(1x1x512x1024)	0	1	0
resnet_model/batch_normalization_39/moving_variance@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_39/moving_variance	VariableV2	GPU-0	0	1	2	(no input)->(1024x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_14/gamma/ApplyMomentum@GPU-0@(128x1)(128x1)(1x1)(int32 1x1 slot 1 slot )(128x1)(1x1)->(128x1)	Momentum/update_resnet_model/batch_normalization_14/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(128x1)(128x1)(1x1)(int32 1x1 slot 1 slot )(128x1)(1x1)->(128x1)	1	1	0
resnet_model/batch_normalization_22/AssignMovingAvg/sub_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_22/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_27/gamma/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_27/gamma/read	Identity	GPU-0	1	0	3	(1024x1)->(1024x1)	0	1	0
resnet_model/batch_normalization_6/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_6/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_9/AssignMovingAvg_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_9/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_28/beta@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_28/beta	VariableV2	GPU-0	1	1	3	(no input)->(256x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_52/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_52/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	3	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_12/beta/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_12/beta/read	Identity	GPU-0	0	2	3	(512x1)->(512x1)	0	1	0
resnet_model/conv2d_25/kernel/read@GPU-0@(1x1x512x256)->(1x1x512x256)	resnet_model/conv2d_25/kernel/read	Identity	GPU-0	0	1	2	(1x1x512x256)->(1x1x512x256)	0	1	0
resnet_model/batch_normalization_39/moving_mean@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_39/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
resnet_model/batch_normalization/AssignMovingAvg@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(64x1)(64x1)->(64x1)	1	1	0
resnet_model/batch_normalization_28/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_28/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_26/moving_mean@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_26/moving_mean	VariableV2	GPU-0	0	3	4	(no input)->(256x1)	0	1	0
resnet_model/conv2d_42/kernel/read@GPU-0@(1x1x256x1024)->(1x1x256x1024)	resnet_model/conv2d_42/kernel/read	Identity	GPU-0	0	1	3	(1x1x256x1024)->(1x1x256x1024)	0	1	0
resnet_model/batch_normalization_16/moving_mean@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_16/moving_mean	VariableV2	GPU-0	0	3	4	(no input)->(128x1)	0	1	0
L2Loss_15@GPU-0@(1x1x512x128)->(1x1)	L2Loss_15	L2Loss	GPU-0	0	7	7	(1x1x512x128)->(1x1)	1	1	0
resnet_model/batch_normalization_1/moving_mean/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_1/moving_mean/read	Identity	GPU-0	0	1	2	(64x1)->(64x1)	0	1	0
resnet_model/conv2d_22/kernel@GPU-0@(no input)->(3x3x128x128)	resnet_model/conv2d_22/kernel	VariableV2	GPU-0	1	2	4	(no input)->(3x3x128x128)	0	1	0
resnet_model/batch_normalization_37/AssignMovingAvg_1/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_37/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_8/gamma@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_8/gamma	VariableV2	GPU-0	0	1	2	(no input)->(64x1)	0	1	0
resnet_model/Relu_11@GPU-0@(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(128x1 slot 3 slot )(128x1 slot 4 slot )->(64x128x28x28)	resnet_model/Relu_11	Relu	GPU-0	0	336	336	(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(128x1 slot 3 slot )(128x1 slot 4 slot )->(64x128x28x28)	1	1	0
Momentum/update_resnet_model/conv2d_5/kernel/ApplyMomentum@GPU-0@(1x1x256x64)(1x1x256x64)(1x1)(int32 1x1 slot 1 slot )(1x1x256x64)(1x1)->(1x1x256x64)	Momentum/update_resnet_model/conv2d_5/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	7	7	(1x1x256x64)(1x1x256x64)(1x1)(int32 1x1 slot 1 slot )(1x1x256x64)(1x1)->(1x1x256x64)	1	1	0
resnet_model/batch_normalization_9/AssignMovingAvg_1/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_9/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_33/moving_variance@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_33/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
L2Loss_22@GPU-0@(3x3x128x128)->(1x1)	L2Loss_22	L2Loss	GPU-0	0	9	9	(3x3x128x128)->(1x1)	1	1	0
resnet_model/batch_normalization_34/AssignMovingAvg/sub_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_34/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
gradients/resnet_model/batch_normalization_36/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x1024x14x14)(64x1024x14x14)(1024x1)(1024x1)(1024x1)->(64x1024x14x14)(1024x1 slot 1 slot )(1024x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_36/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	1112	1112	(64x1024x14x14)(64x1024x14x14)(1024x1)(1024x1)(1024x1)->(64x1024x14x14)(1024x1 slot 1 slot )(1024x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
resnet_model/batch_normalization_5/moving_variance@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_5/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(64x1)	0	1	0
resnet_model/batch_normalization_32/AssignMovingAvg@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_32/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
gradients/resnet_model/conv2d_40/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x1024x256)	gradients/resnet_model/conv2d_40/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2666	2666	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x1024x256)	1	1	0
resnet_model/batch_normalization_2/gamma@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_2/gamma	VariableV2	GPU-0	1	1	3	(no input)->(64x1)	0	1	0
gradients/resnet_model/batch_normalization_14/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_14/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	848	848	(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
resnet_model/batch_normalization_2/moving_mean/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_2/moving_mean/read	Identity	GPU-0	0	2	2	(64x1)->(64x1)	0	1	0
resnet_model/batch_normalization_1/gamma@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_1/gamma	VariableV2	GPU-0	1	1	3	(no input)->(64x1)	0	1	0
resnet_model/batch_normalization_8/AssignMovingAvg@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_8/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(64x1)(64x1)->(64x1)	1	1	0
gradients/resnet_model/conv2d_10/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x64x56x56)(int32 4x1)(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x64x256)	gradients/resnet_model/conv2d_10/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	5179	5179	(64x64x56x56)(int32 4x1)(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x64x256)	1	1	0
resnet_model/batch_normalization_37/gamma/Momentum@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_37/gamma/Momentum	VariableV2	GPU-0	0	2	2	(no input)->(256x1)	0	1	0
gradients/L2Loss_16_grad/mul@GPU-0@(3x3x128x128)(1x1)->(3x3x128x128)	gradients/L2Loss_16_grad/mul	Mul	GPU-0	0	7	7	(3x3x128x128)(1x1)->(3x3x128x128)	1	1	0
resnet_model/conv2d_7/Conv2D@GPU-0@(64x64x56x56)(1x1x64x256)->(64x256x56x56)	resnet_model/conv2d_7/Conv2D	Conv2D	GPU-0	0	2827	2827	(64x64x56x56)(1x1x64x256)->(64x256x56x56)	1	1	0
resnet_model/batch_normalization_16/AssignMovingAvg_1/mul@GPU-0@(128x1)(1x1)->(128x1)	resnet_model/batch_normalization_16/AssignMovingAvg_1/mul	Mul	GPU-0	0	1	1	(128x1)(1x1)->(128x1)	1	1	0
gradients/resnet_model/conv2d_37/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x1024x256)	gradients/resnet_model/conv2d_37/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2663	2663	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x1024x256)	1	1	0
Momentum/update_resnet_model/batch_normalization_15/beta/ApplyMomentum@GPU-0@(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	Momentum/update_resnet_model/batch_normalization_15/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	1	1	0
resnet_model/batch_normalization_19/AssignMovingAvg/mul@GPU-0@(128x1)(1x1)->(128x1)	resnet_model/batch_normalization_19/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(128x1)(1x1)->(128x1)	1	1	0
resnet_model/batch_normalization_39/gamma/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_39/gamma/read	Identity	GPU-0	0	1	2	(1024x1)->(1024x1)	0	1	0
resnet_model/batch_normalization_9/FusedBatchNorm@GPU-0@(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )	resnet_model/batch_normalization_9/FusedBatchNorm	FusedBatchNorm	GPU-0	0	4060	4060	(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )	1	1	0
resnet_model/batch_normalization_13/moving_variance/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_13/moving_variance/read	Identity	GPU-0	0	1	2	(128x1)->(128x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_9/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_9/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_31/gamma/Momentum@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_31/gamma/Momentum	VariableV2	GPU-0	0	1	2	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_43/moving_variance/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_43/moving_variance/read	Identity	GPU-0	1	0	3	(512x1)->(512x1)	0	1	0
gradients/resnet_model/conv2d_33/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	gradients/resnet_model/conv2d_33/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2418	2418	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	1	1	0
gradients/resnet_model/batch_normalization_6/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x256x56x56)(64x256x56x56)(256x1)(256x1)(256x1)->(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_6/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	6560	6560	(64x256x56x56)(64x256x56x56)(256x1)(256x1)(256x1)->(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
resnet_model/conv2d_45/kernel/read@GPU-0@(3x3x512x512)->(3x3x512x512)	resnet_model/conv2d_45/kernel/read	Identity	GPU-0	1	0	3	(3x3x512x512)->(3x3x512x512)	0	1	0
resnet_model/batch_normalization_18/gamma/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_18/gamma/read	Identity	GPU-0	1	0	3	(512x1)->(512x1)	0	1	0
resnet_model/batch_normalization_43/gamma/Momentum@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_43/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
resnet_model/add_8@GPU-0@(64x1024x14x14)(64x1024x14x14)->(64x1024x14x14)	resnet_model/add_8	Add	GPU-0	0	979	979	(64x1024x14x14)(64x1024x14x14)->(64x1024x14x14)	1	1	0
resnet_model/batch_normalization_25/gamma/Momentum@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_25/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_41/moving_variance@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_41/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
Cast_57@GPU-0@(int64 1x1)->(int32 1x1)	Cast_57	Cast	GPU-0	0	2	2	(int64 1x1)->(int32 1x1)	1	1	0
gradients/L2Loss_7_grad/mul@GPU-0@(1x1x64x256)(1x1)->(1x1x64x256)	gradients/L2Loss_7_grad/mul	Mul	GPU-0	0	2	2	(1x1x64x256)(1x1)->(1x1x64x256)	1	1	0
resnet_model/conv2d_13/kernel@GPU-0@(no input)->(3x3x128x128)	resnet_model/conv2d_13/kernel	VariableV2	GPU-0	1	2	4	(no input)->(3x3x128x128)	0	1	0
resnet_model/batch_normalization_35/gamma/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_35/gamma/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
gradients/resnet_model/Relu_43_grad/ReluGrad@GPU-0@(64x512x7x7)(64x512x7x7)->(64x512x7x7)	gradients/resnet_model/Relu_43_grad/ReluGrad	ReluGrad	GPU-0	0	125	125	(64x512x7x7)(64x512x7x7)->(64x512x7x7)	1	1	0
resnet_model/add@GPU-0@(64x256x56x56)(64x256x56x56)->(64x256x56x56)	resnet_model/add	Add	GPU-0	0	3912	3912	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	1	1	0
resnet_model/batch_normalization_5/gamma/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_5/gamma/read	Identity	GPU-0	0	1	2	(64x1)->(64x1)	0	1	0
resnet_model/conv2d_30/kernel/read@GPU-0@(1x1x256x1024)->(1x1x256x1024)	resnet_model/conv2d_30/kernel/read	Identity	GPU-0	0	0	2	(1x1x256x1024)->(1x1x256x1024)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_11/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_11/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_43/AssignMovingAvg/mul@GPU-0@(512x1)(1x1)->(512x1)	resnet_model/batch_normalization_43/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(512x1)(1x1)->(512x1)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_43/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_43/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_19/beta/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_19/beta/read	Identity	GPU-0	0	1	2	(128x1)->(128x1)	0	1	0
resnet_model/conv2d_33/kernel/Momentum@GPU-0@(no input)->(1x1x256x1024)	resnet_model/conv2d_33/kernel/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(1x1x256x1024)	0	1	0
resnet_model/conv2d_15/Conv2D@GPU-0@(64x512x28x28)(1x1x512x128)->(64x128x28x28)	resnet_model/conv2d_15/Conv2D	Conv2D	GPU-0	0	1845	1845	(64x512x28x28)(1x1x512x128)->(64x128x28x28)	1	1	0
resnet_model/batch_normalization_15/AssignMovingAvg_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_15/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
Momentum/update_resnet_model/batch_normalization_5/gamma/ApplyMomentum@GPU-0@(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	Momentum/update_resnet_model/batch_normalization_5/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	1	1	0
Momentum/update_resnet_model/batch_normalization_2/gamma/ApplyMomentum@GPU-0@(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	Momentum/update_resnet_model/batch_normalization_2/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	1	1	0
gradients/resnet_model/batch_normalization_13/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_13/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	845	845	(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
gradients/resnet_model/conv2d_23/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x128x512)(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x128x28x28)	gradients/resnet_model/conv2d_23/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	2007	2007	(int32 4x1)(1x1x128x512)(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x128x28x28)	1	1	0
resnet_model/batch_normalization_36/moving_variance@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_36/moving_variance	VariableV2	GPU-0	0	2	2	(no input)->(1024x1)	0	1	0
resnet_model/batch_normalization_23/AssignMovingAvg@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_23/AssignMovingAvg	AssignSub	GPU-0	0	3	3	(256x1)(256x1)->(256x1)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/conv2d_15/kernel/read@GPU-0@(1x1x512x128)->(1x1x512x128)	resnet_model/conv2d_15/kernel/read	Identity	GPU-0	0	1	2	(1x1x512x128)->(1x1x512x128)	0	1	0
gradients/resnet_model/conv2d_36/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	gradients/resnet_model/conv2d_36/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	1949	1949	(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	1	1	0
resnet_model/batch_normalization_12/gamma@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_12/gamma	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_27/gamma/ApplyMomentum@GPU-0@(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	Momentum/update_resnet_model/batch_normalization_27/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(1024x1)(1024x1)(1x1)(int32 1x1 slot 1 slot )(1024x1)(1x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_12/moving_mean@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_12/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
resnet_model/Relu_4@GPU-0@(64x64x56x56)(64x1 slot 1 slot )(64x1 slot 2 slot )(64x1 slot 3 slot )(64x1 slot 4 slot )->(64x64x56x56)	resnet_model/Relu_4	Relu	GPU-0	0	670	670	(64x64x56x56)(64x1 slot 1 slot )(64x1 slot 2 slot )(64x1 slot 3 slot )(64x1 slot 4 slot )->(64x64x56x56)	1	1	0
gradients/resnet_model/batch_normalization_12/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_12/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	3313	3313	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
Momentum/update_resnet_model/batch_normalization_35/beta/ApplyMomentum@GPU-0@(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	Momentum/update_resnet_model/batch_normalization_35/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	1	1	0
