ConstantFolding/gradients/resnet_model/conv2d_34/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_34/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_34/kernel/read, ^resnet_model/Relu_30)
ConstantFolding/gradients/resnet_model/conv2d_34/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_34/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_34/kernel/read, ^resnet_model/Relu_30)
ConstantFolding/gradients/resnet_model/conv2d_35/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_35/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_35/kernel/read, ^resnet_model/Relu_31)
ConstantFolding/gradients/resnet_model/conv2d_35/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_35/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_35/kernel/read, ^resnet_model/Relu_31)
ConstantFolding/gradients/resnet_model/conv2d_36/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_36/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_36/kernel/read, ^resnet_model/Relu_32)
ConstantFolding/gradients/resnet_model/conv2d_36/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_36/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_36/kernel/read, ^resnet_model/Relu_32)
ConstantFolding/gradients/resnet_model/conv2d_37/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_37/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_37/kernel/read, ^resnet_model/Relu_33)
ConstantFolding/gradients/resnet_model/conv2d_37/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_37/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_37/kernel/read, ^resnet_model/Relu_33)
ConstantFolding/gradients/resnet_model/conv2d_38/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_38/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_38/kernel/read, ^resnet_model/Relu_34)
ConstantFolding/gradients/resnet_model/conv2d_38/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	0	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_38/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_38/kernel/read, ^resnet_model/Relu_34)
ConstantFolding/gradients/resnet_model/conv2d_39/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_39/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_39/kernel/read, ^resnet_model/Relu_35)
ConstantFolding/gradients/resnet_model/conv2d_39/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_39/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_39/kernel/read, ^resnet_model/Relu_35)
ConstantFolding/gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_4/kernel/read, ^resnet_model/Relu_2)
ConstantFolding/gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_4/kernel/read, ^resnet_model/Relu_2)
ConstantFolding/gradients/resnet_model/conv2d_40/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_40/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_40/kernel/read, ^resnet_model/Relu_36)
ConstantFolding/gradients/resnet_model/conv2d_40/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_40/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_40/kernel/read, ^resnet_model/Relu_36)
ConstantFolding/gradients/resnet_model/conv2d_41/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_41/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_41/kernel/read, ^resnet_model/Relu_37)
ConstantFolding/gradients/resnet_model/conv2d_41/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_41/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_41/kernel/read, ^resnet_model/Relu_37)
