Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
Conv2D@GPU-0@(64x2048x7x7)(1x1x2048x512)->(64x512x7x7)	1526.45	1543.82	0.9887486883185864	3052.90	3087.63	0.9887518906086545	2.00	2.00	1.0	504696.48000000004	0.004334130836689983	0.7165058066549476	488151.61	0.004420538478948942	0.698883277972386
ReluGrad@GPU-0@(64x128x28x28)(64x128x28x28)->(64x128x28x28)	434.43	381.25	1.139488524590164	3041.01	2668.76	1.1394842548599349	7.00	7.00	1.0	507737.49000000005	0.0043172508813530104	0.7208230575363006	490820.37	0.0038208452020092364	0.7027041231743952
Mul@GPU-0@(1x1x1024x256)(1x1)->(1x1x1024x256)	605.60	495.73	1.2216327436306054	3028.01	2478.67	1.2216269208890251	5.00	5.00	1.0	510765.50000000006	0.004298795084937481	0.7251218526212381	493299.04	0.003548694666011269	0.7062528178404065
Sub@GPU-0@(256x1)(256x1)->(256x1)	100.93	110.85	0.9105096977898062	3027.99	3325.45	0.9105504518185509	30.00	30.00	1.0	513793.49000000005	0.004298766691404533	0.7294206193126426	496624.49	0.004761023725258777	0.7110138415656653
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x1024x512)(64x512x14x14)(512x1)(512x1)(1x1)(1x1)->(64x1024x14x14)	2965.01	3379.32	0.8773984115147426	2965.01	3379.32	0.8773984115147426	1.00	1.00	1.0	516758.50000000006	0.0042093554561545305	0.7336299747687971	500003.81	0.004838149031030836	0.7158519905966961
Conv2DBackpropFilter@GPU-0@(64x256x30x30)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	2950.06	2875.28	1.026007901839125	2950.06	2875.28	1.026007901839125	1.00	1.00	1.0	519708.56000000006	0.004188131290276671	0.7378181060590737	502879.09	0.004116518455175106	0.7199685090518713
Conv2D@GPU-0@(64x1024x14x14)(1x1x1024x2048)->(64x2048x7x7)	2923.50	2833.02	1.0319376495753647	2923.50	2833.02	1.0319376495753647	1.00	1.00	1.0	522632.06000000006	0.004150424678523098	0.7419685307375968	505712.11000000004	0.004056015105965395	0.7240245241578367
Mul@GPU-0@(3x3x256x256)(1x1)->(3x3x256x256)	486.16	450.23	1.079803655909202	2916.97	2701.40	1.079799363293107	6.00	6.00	1.0	525549.03	0.004141154190015912	0.7461096849276128	508413.51000000007	0.0038675756638692693	0.727892099821706
FusedBatchNorm@GPU-0@(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(64x1024x14x14)(1024x1)(1024x1)(1024x1)(1024x1)	484.84	478.04	1.0142247510668563	2909.06	2868.24	1.014231723984046	6.00	6.00	1.0	528458.0900000001	0.004129924547735387	0.7502396094753482	511281.75000000006	0.004106439335950393	0.7319985391576563
AddN@GPU-0@(64x1024x14x14)(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(64x1024x14x14)	702.43	825.45	0.8509661396813858	2809.71	3301.79	0.850965688308463	4.00	4.00	1.0	531267.8	0.003988879672821321	0.7542284891481695	514583.54000000004	0.00472714986718254	0.7367256890248389
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x128)(64x128x56x56)(128x1)(128x1)(1x1)(1x1)->(64x256x56x56)	2766.34	3445.78	0.8028196808850245	2766.34	3445.78	0.8028196808850245	1.00	1.00	1.0	534034.14	0.00392730829662582	0.7581557974447953	518029.32000000007	0.004933299352575499	0.7416589883774144
FusedBatchNormGrad@GPU-0@(64x128x56x56)(64x128x56x56)(128x1)(128x1)(128x1)->(64x128x56x56)(128x1)(128x1)(1x1)(1x1)	2740.06	1991.02	1.3762091792146738	2740.06	1991.02	1.3762091792146738	1.00	1.00	1.0	536774.2000000001	0.003889999194333504	0.7620457966391289	520020.3400000001	0.002850529539600575	0.7445095179170149
Conv2D@GPU-0@(64x1024x14x14)(1x1x1024x512)->(64x512x14x14)	2730.54	2313.02	1.180508599147435	2730.54	2313.02	1.180508599147435	1.00	1.00	1.0	539504.7400000001	0.003876483872650747	0.7659222805117796	522333.3600000001	0.003311534708685458	0.7478210526257004
L2Loss@GPU-0@(1x1x64x256)->(1x1)	676.54	1098.49	0.615881801381897	2706.15	4393.98	0.6158767222427048	4.00	4.00	1.0	542210.8900000001	0.003841857959221919	0.7697641384710014	526727.3400000001	0.006290830723154028	0.7541118833488545
AssignSub@GPU-0@(128x1)(128x1)->(128x1)	168.09	129.82	1.2947927900169467	2689.36	2077.09	1.2947729756534383	16.00	16.00	1.0	544900.2500000001	0.003818021588312939	0.7735821600593143	528804.43	0.002973755362281121	0.7570856387111357
AssignSub@GPU-0@(256x1)(256x1)->(256x1)	87.74	122.00	0.7191803278688524	2632.34	3660.11	0.7191969640256713	30.00	30.00	1.0	547532.5900000001	0.0037370716258811327	0.7773192316851955	532464.54	0.005240154128631284	0.762325792839767
Conv2D@GPU-0@(64x512x16x16)(3x3x512x512)->(64x512x7x7)	2578.78	2873.85	0.8973258868764898	2578.78	2873.85	0.8973258868764898	1.00	1.00	1.0	550111.3700000001	0.0036610337446491515	0.7809802654298446	535338.39	0.004114471134082587	0.7664402639738496
Conv2DBackpropFilter@GPU-0@(64x128x58x58)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(3x3x128x128)	2529.77	2359.79	1.0720318333411023	2529.77	2359.79	1.0720318333411023	1.00	1.00	1.0	552641.1400000001	0.0035914553921626052	0.7845717208220072	537698.18	0.0033784949936485017	0.7698187589674981
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x256)(64x256x28x28)(256x1)(256x1)(1x1)(1x1)->(64x512x28x28)	2518.58	2639.29	0.9542642149972151	2518.58	2639.29	0.9542642149972151	1.00	1.00	1.0	555159.7200000001	0.0035755692104787766	0.788147290032486	540337.4700000001	0.0037786532071864675	0.7735974121746846
FusedBatchNormGrad@GPU-0@(64x512x7x7)(64x512x7x7)(512x1)(512x1)(512x1)->(64x512x7x7)(512x1)(512x1)(1x1)(1x1)	503.16	611.57	0.8227349281357816	2515.80	3057.86	0.822732237577914	5.00	5.00	1.0	557675.5200000001	0.0035716225093991483	0.7917189125418851	543395.3300000001	0.004377916976204666	0.7779753291508893
AddN@GPU-0@(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)->(1x1)	2501.00	3355.91	0.7452524054578341	2501.00	3355.91	0.7452524054578341	1.00	1.00	1.0	560176.5200000001	0.003550611295018391	0.7952695238369035	546751.2400000001	0.004804633096222521	0.7827799622471118
AddN@GPU-0@(64x512x28x28)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(64x512x28x28)	1245.28	1161.82	1.0718355683324439	2490.56	2323.63	1.0718401810959575	2.00	2.00	1.0	562667.0800000002	0.0035357898708200737	0.7988053137077236	549074.8700000001	0.0033267249721761127	0.7861066872192879
Relu@GPU-0@(64x1024x14x14)(1024x1)(1024x1)(1024x1)(1024x1)->(64x1024x14x14)	405.25	419.82	0.965294650088133	2431.48	2518.95	0.9652752138787988	6.00	6.00	1.0	565098.5600000002	0.0034519153744947293	0.8022572290822183	551593.8200000001	0.0036063632629390295	0.789713050482227
Conv2DBackpropFilter@GPU-0@(64x128x28x28)(int32 4x1)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(1x1x128x512)	2415.00	2087.97	1.1566258135892757	2415.00	2087.97	1.1566258135892757	1.00	1.00	1.0	567513.5600000002	0.0034285191033464274	0.8056857481855647	553681.79	0.0029893321829011317	0.792702382665128
Conv2D@GPU-0@(64x512x28x28)(1x1x512x1024)->(64x1024x14x14)	2390.67	2341.01	1.0212130661552064	2390.67	2341.01	1.0212130661552064	1.00	1.00	1.0	569904.2300000002	0.0033939783705164406	0.8090797265560812	556022.8	0.003351607797762123	0.7960539904628902
Conv2D@GPU-0@(64x256x30x30)(3x3x256x256)->(64x256x14x14)	2366.85	2268.57	1.043322445417157	2366.85	2268.57	1.043322445417157	1.00	1.00	1.0	572271.0800000002	0.003360161672776601	0.8124398882288578	558291.37	0.003247895951648741	0.7993018864145389
Conv2DBackpropFilter@GPU-0@(64x512x7x7)(int32 4x1)(64x2048x7x7)(2048x1)(2048x1)(1x1)(1x1)->(1x1x512x2048)	2299.78	2295.38	1.0019168939347733	2299.78	2295.38	1.0019168939347733	1.00	1.00	1.0	574570.8600000002	0.003264943960038943	0.8157048321888968	560586.75	0.003286279642900808	0.8025881660574398
AddN@GPU-0@(64x256x56x56)(64x256x56x56)->(64x256x56x56)	2249.78	2243.96	1.0025936291199486	2249.78	2243.96	1.0025936291199486	1.00	1.00	1.0	576820.6400000002	0.0031939601276715223	0.8188987923165683	562830.71	0.003212661985154396	0.8058008280425941
AddN@GPU-0@(64x256x56x56)(256x1)(256x1)(1x1)(1x1)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)	2219.99	2413.80	0.9197075151213852	2219.99	2413.80	0.9197075151213852	1.00	1.00	1.0	579040.6300000002	0.0031516679603470123	0.8220504602769153	565244.51	0.0034558207364505968	0.8092566487790447
AddN@GPU-0@(64x256x56x56)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)	2201.74	2440.72	0.9020862696253564	2201.74	2440.72	0.9020862696253564	1.00	1.00	1.0	581242.3700000002	0.003125758861532904	0.8251762191384482	567685.23	0.00349436191394055	0.8127510106929853
Mul@GPU-0@(1x1x64x256)(1x1)->(1x1x64x256)	549.76	526.04	1.0450916280130789	2199.05	2104.18	1.0450864469769698	4.00	4.00	1.0	583441.4200000003	0.003121939931351537	0.8282981590697998	569789.41	0.003012539927593262	0.8157635506205786
L2Loss@GPU-0@(3x3x128x128)->(1x1)	536.37	752.44	0.7128408909680506	2145.46	3009.76	0.7128342459199404	4.00	4.00	1.0	585586.8800000002	0.0030458594598201352	0.8313440185296199	572799.17	0.004309052539456272	0.8200726031600348
Mul@GPU-0@(1x1x128x512)(1x1)->(1x1x128x512)	526.64	423.09	1.244746980547874	2106.55	1692.37	1.2447337166222519	4.00	4.00	1.0	587693.4300000003	0.0029906198414718084	0.8343346383710917	574491.54	0.0024229544037397033	0.8224955575637746
FusedBatchNormGrad@GPU-0@(64x2048x7x7)(64x2048x7x7)(2048x1)(2048x1)(2048x1)->(64x2048x7x7)(2048x1)(2048x1)(1x1)(1x1)	700.87	745.10	0.9406388404241042	2102.62	2235.29	0.9406475222454357	3.00	3.00	1.0	589796.0500000003	0.0029850405122477286	0.8373196788833394	576726.8300000001	0.0032002492062228245	0.8256958067699974
Conv2D@GPU-0@(64x512x28x28)(1x1x512x256)->(64x256x28x28)	2078.45	2121.03	0.9799248478333638	2078.45	2121.03	0.9799248478333638	1.00	1.00	1.0	591874.5000000002	0.0029507269276813175	0.8402704058110206	578847.8600000001	0.003036663955851276	0.8287324707258487
Mul@GPU-0@(1x1x512x2048)(1x1)->(1x1x512x2048)	673.75	293.89	2.292524413896356	2021.25	881.66	2.2925504162602364	3.00	3.00	1.0	593895.7500000002	0.0028695214234529883	0.8431399272344736	579729.5200000001	0.001262266513588132	0.8299947372394368
L2Loss@GPU-0@(1x1x128x512)->(1x1)	499.59	706.76	0.7068736204652215	1998.36	2827.04	0.7068736204652215	4.00	4.00	1.0	595894.1100000002	0.002837025024995183	0.8459769522594688	582556.5600000002	0.004047453581396675	0.8340421908208335
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x1024)(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(64x256x14x14)	1939.65	2627.80	0.7381269503006317	1939.65	2627.80	0.7381269503006317	1.00	1.00	1.0	597833.7600000002	0.0027536758090293575	0.8487306280684982	585184.3600000002	0.0037622030537927246	0.8378043938746262
Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(1x1x256x1024)	1905.44	2181.55	0.8734340262657284	1905.44	2181.55	0.8734340262657284	1.00	1.00	1.0	599739.2000000002	0.002705108670923568	0.8514357367394217	587365.9100000003	0.003123310020550087	0.8409277038951763
AddN@GPU-0@(1x1x1024x256)(1x1x1024x256)->(1x1x1024x256)	363.75	241.46	1.506460697424004	1818.76	1207.31	1.5064565024724388	5.00	5.00	1.0	601557.9600000002	0.002582051099131407	0.8540177878385532	588573.2200000003	0.001728497362384692	0.842656201257561
L2Loss@GPU-0@(3x3x64x64)->(1x1)	605.75	983.57	0.6158687231208759	1817.26	2950.72	0.6158700249430648	3.00	3.00	1.0	603375.2200000002	0.0025799215841603843	0.8565977094227136	591523.9400000003	0.004224525380503564	0.8468807266380646
L2Loss@GPU-0@(1x1x2048x512)->(1x1)	907.98	399.32	2.2738154863267557	1815.95	798.65	2.2737744944594005	2.00	2.00	1.0	605191.1700000002	0.002578061807752358	0.859175771230466	592322.5900000003	0.0011434216717069636	0.8480241483097716
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x2048)(64x2048x7x7)(2048x1)(2048x1)(1x1)(1x1)->(64x512x7x7)	1814.09	1529.80	1.185834749640476	1814.09	1529.80	1.185834749640476	1.00	1.00	1.0	607005.2600000001	0.00257542120918829	0.8617511924396543	593852.3900000004	0.002190204061074705	0.8502143523708463
Sub@GPU-0@(512x1)(512x1)->(512x1)	90.56	82.97	1.0914788477763047	1811.19	1659.43	1.0914530893138006	20.00	20.00	1.0	608816.4500000001	0.00257130414691098	0.8643224965865652	595511.8200000004	0.002375794433958163	0.8525901468048045
AssignSub@GPU-0@(512x1)(512x1)->(512x1)	88.35	90.16	0.9799245785270629	1767.10	1803.14	0.9800126446088488	20.00	20.00	1.0	610583.55	0.002508710603529388	0.8668312071900947	597314.9600000004	0.002581543045291047	0.8551716898500955
AddN@GPU-0@(3x3x256x256)(3x3x256x256)->(3x3x256x256)	285.56	258.84	1.1032297944676248	1713.37	1553.06	1.1032220261934502	6.00	6.00	1.0	612296.92	0.002432431377267357	0.869263638567362	598868.0200000005	0.002223505241922265	0.8573951950920178
FusedBatchNorm@GPU-0@(64x128x56x56)(128x1)(128x1)(1x1)(1x1)->(64x128x56x56)(128x1)(128x1)(128x1)(128x1)	1687.15	1407.95	1.198302496537519	1687.15	1407.95	1.198302496537519	1.00	1.00	1.0	613984.0700000001	0.0023952074555738823	0.8716588460229359	600275.9700000004	0.002015752260289012	0.8594109473523068
MaxPool@GPU-0@(64x64x112x112)->(64x64x56x56)	1654.06	1569.57	1.0538300298807954	1654.06	1569.57	1.0538300298807954	1.00	1.00	1.0	615638.1300000001	0.002348230355313123	0.874007076378249	601845.5400000004	0.0022471424945359033	0.8616580898468428
Relu@GPU-0@(64x256x14x14)(256x1)(256x1)(256x1)(256x1)->(64x256x14x14)	143.91	141.43	1.0175351764123595	1582.98	1555.72	1.0175224333427608	11.00	11.00	1.0	617221.1100000001	0.0022473197392195972	0.8762543961174686	603401.2600000004	0.0022273135454929666	0.8638854033923358
L2Loss@GPU-0@(1x1x512x128)->(1x1)	524.96	475.70	1.1035526592390164	1574.89	1427.10	1.1035596664564502	3.00	3.00	1.0	618796.0000000001	0.002235834555142549	0.8784902306726111	604828.3600000003	0.0020431691826119174	0.8659285725749477
FusedBatchNorm@GPU-0@(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)(256x1)(256x1)(256x1)(256x1)	142.55	154.63	0.9218780314298649	1568.05	1700.98	0.9218509329915695	11.00	11.00	1.0	620364.0500000002	0.0022261239668746853	0.8807163546394858	606529.3400000003	0.0024352812810869732	0.8683638538560347
Relu@GPU-0@(64x128x28x28)(128x1)(128x1)(128x1)(128x1)->(64x128x28x28)	223.63	231.19	0.9672996236861456	1565.42	1618.34	0.9672998257473708	7.00	7.00	1.0	621929.4700000002	0.0022223902172921594	0.882938744856778	608147.6800000003	0.0023169661656423307	0.870680820021677
Mul@GPU-0@(3x3x128x128)(1x1)->(3x3x128x128)	388.03	514.38	0.7543644776235467	1552.12	2057.52	0.7543644776235467	4.00	4.00	1.0	623481.5900000002	0.002203508517882425	0.8851422533746605	610205.2000000003	0.002945737128868105	0.8736265571505452
Relu@GPU-0@(64x128x56x56)(128x1)(128x1)(128x1)(128x1)->(64x128x56x56)	1520.12	1338.27	1.1358843880532328	1520.12	1338.27	1.1358843880532328	1.00	1.00	1.0	625001.7100000002	0.002158078865167276	0.8873003322398277	611543.4700000003	0.0019159918870535007	0.8755425490375986
Conv2D@GPU-0@(64x64x56x56)(1x1x64x64)->(64x64x56x56)	1448.94	1230.32	1.177693608166981	1448.94	1230.32	1.177693608166981	1.00	1.00	1.0	626450.6500000001	0.0020570262814090154	0.8893573585212368	612773.7900000003	0.0017614406199643292	0.877303989657563
Mul@GPU-0@(3x3x64x64)(1x1)->(3x3x64x64)	482.39	321.26	1.5015563717860922	1447.18	963.77	1.5015823277337954	3.00	3.00	1.0	627897.8300000002	0.0020545276505096826	0.8914118861717465	613737.5600000003	0.0013798228317047773	0.8786838124892677
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x64x256)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x64x56x56)	1440.79	2032.42	0.7089036714852245	1440.79	2032.42	0.7089036714852245	1.00	1.00	1.0	629338.6200000002	0.002045455916733126	0.8934573420884796	615769.9800000003	0.0029098016327686314	0.8815936141220364
L2Loss@GPU-0@(1x1x512x2048)->(1x1)	471.09	416.07	1.132237363905112	1413.26	1248.22	1.1322202816811138	3.00	3.00	1.0	630751.8800000002	0.002006372218631624	0.8954637143071112	617018.2000000003	0.0017870679259476194	0.883380682047984
Mul@GPU-0@(3x3x512x512)(1x1)->(3x3x512x512)	470.10	397.25	1.1833857772183765	1410.30	1191.76	1.183375847486071	3.00	3.00	1.0	632162.1800000003	0.0020021699757554728	0.8974658842828667	618209.9600000003	0.0017062345351198786	0.8850869165831039
Conv2DBackpropFilter@GPU-0@(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(1x1x64x64)	1365.65	2561.65	0.533113422989089	1365.65	2561.65	0.533113422989089	1.00	1.00	1.0	633527.8300000003	0.0019387814134513661	0.899404665696318	620771.6100000003	0.0036674965571002866	0.8887544131402042
Mul@GPU-0@(1x1x512x128)(1x1)->(1x1x512x128)	452.16	472.75	0.9564463246959282	1356.49	1418.25	0.9564533756389917	3.00	3.00	1.0	634884.3200000003	0.0019257771753616545	0.9013304428716797	622189.8600000003	0.002030498698927442	0.8907849118391317
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x128x512)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(64x128x28x28)	1321.73	1415.90	0.9334910657532312	1321.73	1415.90	0.9334910657532312	1.00	1.00	1.0	636206.0500000003	0.0018764292150998234	0.9032068720867795	623605.7600000004	0.002027134220208965	0.8928120460593406
ReluGrad@GPU-0@(64x2048x7x7)(64x2048x7x7)->(64x2048x7x7)	407.02	421.01	0.966770385501532	1221.05	1263.04	0.9667548137826197	3.00	3.00	1.0	637427.1000000003	0.0017334961702447848	0.9049403682570243	624868.8000000004	0.0018082856172700976	0.8946203316766107
ReluGrad@GPU-0@(64x128x56x56)(64x128x56x56)->(64x128x56x56)	1119.71	1161.37	0.9641285722896236	1119.71	1161.37	0.9641285722896236	1.00	1.00	1.0	638546.8100000003	0.0015896261388024962	0.9065299943958268	626030.1700000004	0.001662725382671153	0.8962830570592819
Transpose@GPU-0@(64x224x224x3)(int32 64x1)(int32 4x1)->(64x3x224x224)	1116.49	847.03	1.3181233250298101	1116.49	847.03	1.3181233250298101	1.00	1.00	1.0	639663.3000000003	0.0015850547799980343	0.9081150491758249	626877.2000000004	0.0012126869825154316	0.8974957440417973
ReluGrad@GPU-0@(64x512x7x7)(64x512x7x7)->(64x512x7x7)	220.83	381.75	0.5784675834970531	1104.16	1908.77	0.5784667613174977	5.00	5.00	1.0	640767.4600000003	0.0015675501669362283	0.9096825993427611	628785.9700000004	0.0027327727844538925	0.9002285168262513
SparseSoftmaxCrossEntropyWithLogits@GPU-0@(64x1001)(64x224x224x3)(int32 64x1)->(64x1)(64x1001)	1101.76	1179.92	0.9337582208963319	1101.76	1179.92	0.9337582208963319	1.00	1.00	1.0	641869.2200000003	0.001564142942982592	0.9112467422857436	629965.8900000005	0.0016892832891510434	0.9019178001154023
Pad@GPU-0@(64x128x56x56)(int32 4x2)->(64x128x58x58)	1101.74	1078.72	1.0213401067932364	1101.74	1078.72	1.0213401067932364	1.00	1.00	1.0	642970.9600000003	0.0015641145494496452	0.9128108568351933	631044.6100000005	0.0015443959502957942	0.9034621960656981
AddN@GPU-0@(64x512x28x28)(512x1)(512x1)(1x1)(1x1)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(64x512x28x28)	1099.80	1121.56	0.9805984521559257	1099.80	1121.56	0.9805984521559257	1.00	1.00	1.0	644070.7600000004	0.0015613603767537891	0.9143722172119471	632166.1700000005	0.0016057296814870872	0.9050679257471852
AddN@GPU-0@(64x512x28x28)(64x512x28x28)->(64x512x28x28)	1098.44	1132.50	0.9699249448123621	1098.44	1132.50	0.9699249448123621	1.00	1.00	1.0	645169.2000000003	0.0015594296165133954	0.9159316468284604	633298.6700000005	0.0016213924036913997	0.9066893181508766
MEMCPYDtoH@GPU-0@(Transfer)->(1 bytes)	362.58	178.39	2.0325130332417736	1087.75	535.17	2.032531718893062	3.00	3.00	1.0	646256.9500000003	0.0015442532731532407	0.9174759001016136	633833.8400000005	0.0007661991811775067	0.9074555173320541
ApplyMomentum@GPU-0@(3x3x512x512)(3x3x512x512)(1x1)(int32 1x1)(3x3x512x512)(1x1)->(3x3x512x512)	362.58	448.64	0.808175820256776	1087.74	1345.93	0.8081698156664908	3.00	3.00	1.0	647344.6900000003	0.0015442390763867673	0.9190201391780004	635179.7700000006	0.001926958655982663	0.9093824759880368
AddN@GPU-0@(1x1x256x1024)(1x1x256x1024)->(1x1x256x1024)	178.40	96.23	1.8538917177595344	1070.39	577.35	1.8539707283277043	6.00	6.00	1.0	648415.0800000003	0.0015196076865552723	0.9205397468645556	635757.1200000006	0.0008265879949414832	0.9102090639829783
FusedBatchNormGrad@GPU-0@(64x256x28x28)(64x256x28x28)(256x1)(256x1)(256x1)->(64x256x28x28)(256x1)(256x1)(1x1)(1x1)	1067.19	1592.91	0.6699625214230559	1067.19	1592.91	0.6699625214230559	1.00	1.00	1.0	649482.2700000003	0.0015150647212837573	0.9220548115858394	637350.0300000006	0.002280558210829199	0.9124896221938075
Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x64x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x56x56)	1060.57	1693.62	0.6262148533909614	1060.57	1693.62	0.6262148533909614	1.00	1.00	1.0	650542.8400000002	0.0015056664618783107	0.9235604780477177	639043.6500000006	0.002424744020079319	0.9149143662138868
L2Loss@GPU-0@(1x1x1024x512)->(1x1)	1040.58	464.30	2.241180271376265	1040.58	464.30	2.241180271376265	1.00	1.00	1.0	651583.4200000002	0.0014772871256978157	0.9250377651734155	639507.9500000007	0.0006647350931866816	0.9155791013070734
L2Loss@GPU-0@(1x1x256x64)->(1x1)	520.03	976.77	0.5323975961587681	1040.06	1953.54	0.5323975961587681	2.00	2.00	1.0	652623.4800000002	0.0014765488938411947	0.9265143140672567	641461.4900000007	0.0027968696832735515	0.918375970990347
FusedBatchNormGrad@GPU-0@(64x512x14x14)(64x512x14x14)(512x1)(512x1)(512x1)->(64x512x14x14)(512x1)(512x1)(1x1)(1x1)	1012.73	333.46	3.037035926347988	1012.73	333.46	3.037035926347988	1.00	1.00	1.0	653636.2100000002	0.0014377491310691626	0.9279520631983259	641794.9500000007	0.00047741237168647606	0.9188533833620335
Add@GPU-0@(64x2048x7x7)(64x2048x7x7)->(64x2048x7x7)	334.56	464.21	0.7207083001227893	1003.69	1392.64	0.7207103056066176	3.00	3.00	1.0	654639.9000000001	0.0014249152541771328	0.929376978452503	643187.5900000007	0.001993833039361405	0.9208472164013949
AddN@GPU-0@(64x1024x14x14)(64x1024x14x14)->(64x1024x14x14)	993.75	658.17	1.5098682711153655	993.75	658.17	1.5098682711153655	1.00	1.00	1.0	655633.6500000001	0.0014108036683024895	0.9307877821208055	643845.7600000007	0.0009422974289956455	0.9217895138303905
AddN@GPU-0@(64x64x56x56)(64x64x56x56)->(64x64x56x56)	983.21	831.12	1.1829940321493888	983.21	831.12	1.1829940321493888	1.00	1.00	1.0	656616.8600000001	0.0013958402764394373	0.932183622397245	644676.8800000007	0.001189908745744809	0.9229794225761353
MEMCPYHtoD@GPU-0@(Transfer)->(1 bytes)	117.13	107.29	1.0917140460434336	937.05	858.29	1.0917638560393341	8.00	8.00	1.0	657553.9100000001	0.0013303080023978342	0.9335139303996428	645535.1700000007	0.0012288078465026856	0.924208230422638
FusedBatchNorm@GPU-0@(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x7x7)(512x1)(512x1)(512x1)(512x1)	184.71	142.05	1.3003167898627244	923.54	710.26	1.3002844028947145	5.00	5.00	1.0	658477.4500000002	0.0013111281708921571	0.934825058570535	646245.4300000007	0.0010168743211000915	0.9252251047437381
Mul@GPU-0@(1x1x256x64)(1x1)->(1x1x256x64)	454.19	299.48	1.5165954320822759	908.38	598.95	1.5166207529843891	2.00	2.00	1.0	659385.8300000002	0.001289605872918355	0.9361146644434534	646844.3800000007	0.0008575125652900345	0.9260826173090281
FusedBatchNorm@GPU-0@(64x2048x7x7)(2048x1)(2048x1)(1x1)(1x1)->(64x2048x7x7)(2048x1)(2048x1)(2048x1)(2048x1)	299.08	384.52	0.7778008946218662	897.23	1153.57	0.777785483325676	3.00	3.00	1.0	660283.0600000002	0.0012737764783004204	0.9373884409217538	647997.9500000007	0.0016515581767119541	0.92773417548574
Slice@GPU-0@(64x128x58x58)(int32 4x1)(int32 4x1)->(64x128x56x56)	889.88	867.16	1.026200470501407	889.88	867.16	1.026200470501407	1.00	1.00	1.0	661172.9400000002	0.0012633418549424095	0.9386517827766961	648865.1100000007	0.0012415069640485954	0.9289756824497886
AddN@GPU-0@(3x3x512x512)(3x3x512x512)->(3x3x512x512)	291.22	216.33	1.3461840706328296	873.65	648.98	1.346189404912324	3.00	3.00	1.0	662046.5900000002	0.0012403005029559446	0.9398920832796521	649514.0900000007	0.0009291401696667944	0.9299048226194554
Mul@GPU-0@(1x1x2048x512)(1x1)->(1x1x2048x512)	432.74	340.77	1.2698887812894328	865.48	681.54	1.2698887812894328	2.00	2.00	1.0	662912.0700000002	0.0012287017447471082	0.9411207850243992	650195.6300000007	0.0009757560960810919	0.9308805787155365
Relu@GPU-0@(64x2048x7x7)(2048x1)(2048x1)(2048x1)(2048x1)->(64x2048x7x7)	279.24	285.06	0.9795832456324984	837.73	855.17	0.9796063940503058	3.00	3.00	1.0	663749.8000000002	0.0011893057177831895	0.9423100907421824	651050.8000000007	0.001224340964119006	0.9321049196796556
