dense/bias/Adam	VarHandleOp	GPU-0	16	62	181	(no input)->(tf_resource 1x1)	0	51	0	dense/bias/Adam@GPU-0@(no input)->(tf_resource 1x1)
dense/kernel/Adam_1	VarHandleOp	GPU-0	16	85	160	(no input)->(tf_resource 1x1)	0	51	0	dense/kernel/Adam_1@GPU-0@(no input)->(tf_resource 1x1)
ConstantFolding/gradients/sequential/dropout/dropout/div_grad/RealDiv_recip	Const	GPU-0	15	104	186	(no input)->(1x1)	0	51	0	ConstantFolding/gradients/sequential/dropout/dropout/div_grad/RealDiv_recip@GPU-0@(no input)->(1x1)
beta2_power/read	Identity	GPU-0	23	66	163	(1x1)->(1x1)	0	51	0	beta2_power/read@GPU-0@(1x1)->(1x1)
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Shape	Shape	GPU-0	16	126	240	(100x1)->(int32 1x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Shape@GPU-0@(100x1)->(int32 1x1)
gradients/sequential/dropout/dropout/div_grad/BroadcastGradientArgs	BroadcastGradientArgs	GPU-0	32	267	458	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1 slot 1 slot )	0	51	0	gradients/sequential/dropout/dropout/div_grad/BroadcastGradientArgs@GPU-0@(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1 slot 1 slot )
gradients/sequential/dense/MatMul_grad/MatMul	MatMul	GPU-0	0	12399	12399	(100x1024)(3136x1024)->(100x3136)	51	51	0	gradients/sequential/dense/MatMul_grad/MatMul@GPU-0@(100x1024)(3136x1024)->(100x3136)
sequential/dropout/dropout/div	Mul	GPU-0	0	172	172	(100x1024)(1x1)->(100x1024)	51	51	0	sequential/dropout/dropout/div@GPU-0@(100x1024)(1x1)->(100x1024)
conv2d_1/bias	VarHandleOp	GPU-0	19	44	144	(no input)->(tf_resource 1x1)	0	51	0	conv2d_1/bias@GPU-0@(no input)->(tf_resource 1x1)
dense_1/bias/Adam_1	VarHandleOp	GPU-0	15	52	134	(no input)->(tf_resource 1x1)	0	51	0	dense_1/bias/Adam_1@GPU-0@(no input)->(tf_resource 1x1)
